timestamp,record_id_a,record_id_b,model_score,model_decision,reviewer_decision,final_decision,notes,lower_threshold,upper_threshold,given_name_sim,surname_sim,date_of_birth_exact,address_sim,suburb_sim,state_exact,postcode_exact,sex_exact
,rec-3842-org,rec-3842-dup-0,0.7764770729866838,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9679435483870968,0.975,1,1,
,rec-168-org,rec-168-dup-0,0.7763909706340281,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9619047619047619,0.0,1,0.9928571428571429,1.0,1,1,
,rec-4424-org,rec-4424-dup-0,0.7762752988219996,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9538461538461538,1.0,1,1,
,rec-4002-org,rec-4002-dup-0,0.7762752968341436,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9538461538461538,1.0,1,1,
,rec-1169-org,rec-1169-dup-0,0.7762105214940644,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,1.0,0,1.0,1.0,1,1,
,rec-4339-org,rec-4339-dup-0,0.7762105214940644,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,1.0,0,1.0,1.0,1,1,
,rec-3780-org,rec-3780-dup-0,0.7761346207865847,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9618233618233618,0.9818181818181818,1,1,
,rec-4247-org,rec-4247-dup-0,0.7760902207421849,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9619047619047619,0,1.0,1.0,1,1,
,rec-1196-org,rec-1196-dup-0,0.7760033726058011,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9516934046345812,1.0,1,1,
,rec-3555-org,rec-3555-dup-0,0.77598446375026,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,0.9827937095282147,1.0,1,1,
,rec-1422-org,rec-1422-dup-0,0.7759649074589767,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9611111111111111,0,1.0,1.0,1,1,
,rec-2230-org,rec-2230-dup-0,0.7759545812529255,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.47222222222222215,1,0.905476673427992,1.0,1,1,
,rec-1339-org,rec-1339-dup-0,0.7759398448023354,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9666666666666667,0,0.9928571428571429,1.0,1,1,
,rec-1781-org,rec-1781-dup-0,0.7758674415720372,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9506172839506174,1.0,1,1,
,rec-2238-org,rec-2238-dup-0,0.7758133923074615,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.950189393939394,1.0,1,1,
,rec-3703-org,rec-3703-dup-0,0.7757921205676857,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9768067226890756,0.9464285714285714,1,1,
,rec-2124-org,rec-2124-dup-0,0.7757894688624856,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.95,1.0,0,1.0,1.0,1,1,
,rec-1499-org,rec-1499-dup-0,0.7756934129347486,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4259259259259259,0.4259259259259259,1,1.0,0.9818181818181818,1,1,
,rec-4262-org,rec-4262-dup-0,0.7756875045499949,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9491927825261158,1.0,1,1,
,rec-3344-org,rec-3344-dup-0,0.7756363053564187,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,0.9550403225806452,1.0,1,1,
,rec-2629-org,rec-2629-dup-0,0.7755709660771813,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9693813131313131,0.9577777777777777,1,1,
,rec-4502-org,rec-4502-dup-0,0.7755148693201515,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9478260869565217,1.0,1,1,
,rec-1366-org,rec-1366-dup-0,0.7754951901049467,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.46428571428571425,0.46428571428571425,1,0.903030303030303,1.0,1,1,
,rec-2432-org,rec-2432-dup-0,0.7754382295216704,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.45555555555555555,1,0.9444444444444443,0.9555555555555556,1,1,
,rec-517-org,rec-517-dup-0,0.7753684142430505,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9466666666666665,0.0,1,1.0,1.0,1,1,
,rec-85-org,rec-85-dup-0,0.775340257318435,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44761904761904764,0.44761904761904764,1,0.9518037518037518,0.975,1,1,
,rec-2771-org,rec-2771-dup-0,0.77533962630738,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9464387464387464,1.0,1,1,
,rec-1637-org,rec-1637-dup-0,0.775253716515016,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4305555555555555,0.4305555555555555,1,0.9770114942528737,1.0,1,1,
,rec-299-org,rec-299-dup-0,0.7751601645091653,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9735894357743097,0.9428571428571428,1,1,
,rec-2063-org,rec-2063-dup-0,0.7751093049313097,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9446153846153846,1.0,1,1,
,rec-4170-org,rec-4170-dup-0,0.7749490613921968,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,0.9745967741935484,1.0,1,1,
,rec-376-org,rec-376-dup-0,0.7749183254868051,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9431034482758621,1.0,1,1,
,rec-2473-org,rec-2473-dup-0,0.7748872112355317,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9428571428571428,0.0,1,1.0,1.0,1,1,
,rec-1333-org,rec-1333-dup-0,0.774862911510401,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,0.0,1,0.9893314366998577,1.0,1,1,
,rec-4536-org,rec-4536-dup-0,0.774777974609612,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9555555555555556,1.0,0,0.9864367816091955,1.0,1,1,
,rec-3666-org,rec-3666-dup-0,0.7747368372835381,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9416666666666667,1.0,0,1.0,1.0,1,1,
,rec-4510-org,rec-4510-dup-0,0.7747368372835381,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9533333333333333,0,1.0,1.0,1,1,
,rec-1235-org,rec-1235-dup-0,0.7747368372835381,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9533333333333333,0,1.0,1.0,1,1,
,rec-1428-org,rec-1428-dup-0,0.7744302550400116,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4259259259259259,0.4259259259259259,1,1.0,0.9618181818181818,1,1,
,rec-384-org,rec-384-dup-0,0.7742710386405893,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9428571428571428,1.0,0,0.9951219512195122,1.0,1,1,
,rec-4226-org,rec-4226-dup-0,0.774219360426579,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.5670995670995671,0.5670995670995671,1,0.93816091954023,0.48148148148148145,1,1,
,rec-3405-org,rec-3405-dup-0,0.7742105214940647,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.95,0,1.0,1.0,1,1,
,rec-3006-org,rec-3006-dup-0,0.7742101593462319,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4166666666666667,0.4166666666666667,1,1.0,1.0,1,1,
,rec-4207-org,rec-4207-dup-0,0.7740973773913447,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4226190476190476,0.4226190476190476,1,0.9857142857142858,1.0,1,1,
,rec-4699-org,rec-4699-dup-0,0.7740471821111243,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9362068965517242,1.0,1,1,
,rec-2079-org,rec-2079-dup-0,0.7740137231675356,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,0.0,1,0.9826086956521739,1.0,1,1,
,rec-4157-org,rec-4157-dup-0,0.7739598391353316,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4226190476190476,1.0,1,1.0,0.3106060606060606,1,0,
,rec-1935-org,rec-1935-dup-0,0.7738882522997307,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9349487179487179,1.0,1,1,
,rec-4389-org,rec-4389-dup-0,0.773866373426724,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9347755102040816,1.0,1,1,
,rec-4018-org,rec-4018-dup-0,0.7738345816444405,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9428571428571428,1.0,0,0.9916666666666667,1.0,1,1,
,rec-3849-org,rec-3849-dup-0,0.7737532478366889,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44761904761904764,0.44761904761904764,1,0.9267399267399267,1.0,1,1,
,rec-3041-org,rec-3041-dup-0,0.7736842057045907,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9333333333333333,1.0,0,1.0,1.0,1,1,
,rec-2002-org,rec-2002-dup-0,0.7736842057045907,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9777777777777777,1.0,0,0.9555555555555556,1.0,1,1,
,rec-1226-org,rec-1226-dup-0,0.7736682567412734,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9611111111111111,0,1.0,0.9636363636363636,1,1,
,rec-120-org,rec-120-dup-0,0.7736177217222749,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,0.0,1,0.9794736842105263,1.0,1,1,
,rec-3832-org,rec-3832-dup-0,0.773563904952711,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9466666666666665,1.0,0,1.0,0.9714285714285714,1,1,
,rec-757-org,rec-757-dup-0,0.7735069054850834,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.43703703703703706,0.4259259259259259,1,0.9624881291547958,1.0,1,1,
,rec-1558-org,rec-1558-dup-0,0.7735042686825486,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9777777777777777,1.0,0,0.954131054131054,1.0,1,1,
,rec-3428-org,rec-3428-dup-0,0.773483704451458,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9317460317460317,1.0,1,1,
,rec-1594-org,rec-1594-dup-0,0.7734703357133931,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,0.0,1,0.9783068783068783,1.0,1,1,
,rec-2234-org,rec-2234-dup-0,0.7734206856620214,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4166666666666667,0.4166666666666667,1,0.99375,1.0,1,1,
,rec-2755-org,rec-2755-dup-0,0.7733967622170452,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.41919191919191917,0.41919191919191917,1,0.9878787878787879,1.0,1,1,
,rec-861-org,rec-861-dup-0,0.7731992988616871,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.43703703703703706,0.4761904761904761,1,0.9055555555555556,0.9833333333333333,1,1,
,rec-2541-org,rec-2541-dup-0,0.7730961743614109,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9777777777777777,0,0.9564558629776021,1.0,1,1,
,rec-607-org,rec-607-dup-0,0.7730827019451922,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9285714285714286,1.0,1,1,
,rec-780-org,rec-780-dup-0,0.7730235886446997,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9416666666666667,1.0,0,0.9864367816091955,1.0,1,1,
,rec-4043-org,rec-4043-dup-0,0.7729936522760663,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.47222222222222215,0.47222222222222215,1,0.8744602281187648,0.9818181818181818,1,1,
,rec-4553-org,rec-4553-dup-0,0.7729330221902495,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9708333333333333,0,0.9638447971781305,1.0,1,1,
,rec-1185-org,rec-1185-dup-0,0.7729104765098092,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9714285714285714,0,0.962922262922263,1.0,1,1,
,rec-4738-org,rec-4738-dup-0,0.7728692651273412,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9466666666666665,0,0.9935483870967742,1.0,1,1,
,rec-2115-org,rec-2115-dup-0,0.772842100441433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9266666666666666,1.0,1,1,
,rec-1241-org,rec-1241-dup-0,0.7727560789360566,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9777777777777777,0,0.9537634408602151,1.0,1,1,
,rec-1457-org,rec-1457-dup-0,0.7727125457855626,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9333333333333333,1.0,0,0.9923076923076923,1.0,1,1,
,rec-2361-org,rec-2361-dup-0,0.7726829220075433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9533333333333333,0,0.983739837398374,1.0,1,1,
,rec-1668-org,rec-1668-dup-0,0.7726312119778108,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.41111111111111115,0.41111111111111115,1,1.0,1.0,1,1,
,rec-4171-org,rec-4171-dup-0,0.7726014989376735,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9714285714285714,0,0.9604761904761904,1.0,1,1,
,rec-4067-org,rec-4067-dup-0,0.7725323605745242,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,1.0,0,0.993103448275862,0.9555555555555556,1,1,
,rec-3956-org,rec-3956-dup-0,0.7724272702625374,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9519540229885057,0.9428571428571428,1,1,
,rec-353-org,rec-353-dup-0,0.7723819802027209,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4365079365079365,0.4365079365079365,1,0.9408840579710145,1.0,1,1,
,rec-802-org,rec-802-dup-0,0.772211993706063,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9307692307692308,0.9818181818181818,1,1,
,rec-1857-org,rec-1857-dup-0,0.7721804463060946,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9214285714285715,1.0,1,1,
,rec-4198-org,rec-4198-dup-0,0.7721110420261639,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9208791208791209,1.0,1,1,
,rec-2593-org,rec-2593-dup-0,0.771999995178275,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.92,1.0,0,1.0,1.0,1,1,
,rec-3858-org,rec-3858-dup-0,0.7718309639044383,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9777777777777777,1.0,0,0.9408840579710145,1.0,1,1,
,rec-3843-org,rec-3843-dup-0,0.7717942535514808,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9666666666666667,0,0.9691287878787879,0.9818181818181818,1,1,
,rec-2660-org,rec-2660-dup-0,0.7717918586926371,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4333333333333333,0.4333333333333333,1,0.943355119825708,1.0,1,1,
,rec-833-org,rec-833-dup-0,0.7717894688624856,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.975,0.96,0,0.9933333333333334,1.0,1,1,
,rec-1095-org,rec-1095-dup-0,0.7717703281186487,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9181818181818182,1.0,1,1,
,rec-3109-org,rec-3109-dup-0,0.7715789425466961,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9333333333333333,0,1.0,1.0,1,1,
,rec-3657-org,rec-3657-dup-0,0.7715789425466961,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9333333333333333,0,1.0,1.0,1,1,
,rec-3932-org,rec-3932-dup-0,0.7714653942075789,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.41111111111111115,0.47222222222222215,1,0.9477150537634409,0.9333333333333333,1,1,
,rec-4950-org,rec-4950-dup-0,0.7714414366197164,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9391891891891893,0.9527777777777777,1,1,
,rec-3755-org,rec-3755-dup-0,0.7713157846519592,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9416666666666667,0,1.0,0.975,1,1,
,rec-4117-org,rec-4117-dup-0,0.7712122192869337,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9466666666666665,0,0.9804301075268818,1.0,1,1,
,rec-4789-org,rec-4789-dup-0,0.7711125437977066,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,0.0,1,0.9673333333333333,0.9846153846153847,1,1,
,rec-3086-org,rec-3086-dup-0,0.7710526267572224,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.925,0.975,1,1,
,rec-3697-org,rec-3697-dup-0,0.7709594628128786,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9117624521072797,1.0,1,1,
,rec-43-org,rec-43-dup-0,0.7708226658901425,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9714285714285714,0,0.9463937621832358,1.0,1,1,
,rec-4878-org,rec-4878-dup-0,0.7707525080849104,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.0,1.0,1,0.6712508848215188,1.0,0,1,
,rec-2961-org,rec-2961-dup-0,0.7707206429515543,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9348717948717948,0.95,1,1,
,rec-3280-org,rec-3280-dup-0,0.7706906347282353,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,0.9358870967741936,0.96,1,1,
,rec-1683-org,rec-1683-dup-0,0.7706453869382179,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9222222222222223,1.0,0,0.9870537958773253,1.0,1,1,
,rec-3177-org,rec-3177-dup-0,0.7704210478098541,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9075,1.0,1,1,
,rec-2787-org,rec-2787-dup-0,0.7702480290560729,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9172413793103449,0.9777777777777777,1,1,
,rec-1022-org,rec-1022-dup-0,0.769812025253463,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9714285714285714,1.0,0,0.93125,1.0,1,1,
,rec-2218-org,rec-2218-dup-0,0.7698031988396024,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.92,1.0,0,0.9826086956521739,1.0,1,1,
,rec-1964-org,rec-1964-dup-0,0.769772508302518,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9023657289002557,1.0,1,1,
,rec-4439-org,rec-4439-dup-0,0.769736837283538,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9333333333333333,0.975,0,1.0,1.0,1,1,
,rec-4456-org,rec-4456-dup-0,0.7696140282781384,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9611111111111111,0.0,1,0.9400000000000001,1.0,1,1,
,rec-2714-org,rec-2714-dup-0,0.7694285646189905,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.8996428571428571,1.0,1,1,
,rec-4980-org,rec-4980-dup-0,0.769426648845843,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.41203703703703703,0.41798941798941797,1,0.9651067323481116,1.0,1,1,
,rec-4772-org,rec-4772-dup-0,0.7693994074109614,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.43030303030303035,0.41919191919191917,1,0.9451219512195123,1.0,1,1,
,rec-4999-org,rec-4999-dup-0,0.7693665149259199,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9305555555555555,1.0,0,0.9685960591133005,1.0,1,1,
,rec-2415-org,rec-2415-dup-0,0.7693032157061426,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9533333333333333,1.0,0,0.9596028767979987,0.9714285714285714,1,1,
,rec-1706-org,rec-1706-dup-0,0.7692978786444775,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4166666666666667,0.4166666666666667,1,1.0,0.9222222222222223,1,1,
,rec-4733-org,rec-4733-dup-0,0.769229391919644,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.4305555555555555,1,0.9182078134284017,1.0,1,1,
,rec-1749-org,rec-1749-dup-0,0.7690442263094626,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9714285714285714,0,0.932314448836188,1.0,1,1,
,rec-4017-org,rec-4017-dup-0,0.7689142808925606,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9428571428571428,0,0.967,1.0,1,1,
,rec-3958-org,rec-3958-dup-0,0.7688311620215879,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9416666666666667,0.0,1,0.9532467532467533,1.0,1,1,
,rec-314-org,rec-314-dup-0,0.7688053418783585,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9277777777777778,1.0,0,0.9812169312169313,0.9714285714285714,1,1,
,rec-158-org,rec-158-dup-0,0.7687925628498619,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.8946078431372549,1.0,1,1,
,rec-3857-org,rec-3857-dup-0,0.7687672025446398,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.5833333333333334,0.5833333333333334,1,0.8201058201058201,0.975,1,1,
,rec-2053-org,rec-2053-dup-0,0.7687111670473417,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9611111111111111,0.9636363636363636,0,0.9783068783068783,1.0,1,1,
,rec-3305-org,rec-3305-dup-0,0.7686315721377873,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.8933333333333333,0.0,1,1.0,1.0,1,1,
,rec-537-org,rec-537-dup-0,0.7686250963928498,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9333333333333333,0,0.9766153846153847,1.0,1,1,
,rec-3821-org,rec-3821-dup-0,0.7685389655514683,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.3833333333333333,0.44761904761904764,1,0.9640316205533597,0.9714285714285714,1,1,
,rec-1460-org,rec-1460-dup-0,0.7684210478098539,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9466666666666665,1.0,0,0.945,1.0,1,1,
,rec-4944-org,rec-4944-dup-0,0.7683239479172652,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9428571428571428,0.9714285714285714,0,0.9837551020408164,1.0,1,1,
,rec-2605-org,rec-2605-dup-0,0.7681324651106429,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.3611111111111111,0.4226190476190476,1,1.0,1.0,1,1,
,rec-1448-org,rec-1448-dup-0,0.7680701706168716,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9416666666666667,0.9577777777777777,0,1.0,1.0,1,1,
,rec-2301-org,rec-2301-dup-0,0.7680314534722351,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4444444444444444,0.38888888888888884,1,0.958029689608637,1.0,1,1,
,rec-1893-org,rec-1893-dup-0,0.7678867923107906,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4444444444444444,0.4444444444444444,1,0.8874400109694227,1.0,1,1,
,rec-4674-org,rec-4674-dup-0,0.7677094074665327,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.42857142857142855,0.42857142857142855,1,0.928,0.9874999999999999,1,1,
,rec-4177-org,rec-4177-dup-0,0.7676604517438927,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.5555555555555555,0.3833333333333333,1,0.850925925925926,1.0,1,1,
,rec-1537-org,rec-1537-dup-0,0.7673684162309067,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9066666666666667,0,1.0,1.0,1,1,
,rec-409-org,rec-409-dup-0,0.7673352450677045,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9533333333333333,0,0.9414040616246498,1.0,1,1,
,rec-1896-org,rec-1896-dup-0,0.7673138181973611,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9142857142857143,1.0,0,0.9686153846153847,1.0,1,1,
,rec-3784-org,rec-3784-dup-0,0.7672210478098538,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.928,0.9083333333333333,1,1,
,rec-4269-org,rec-4269-dup-0,0.7670154589388911,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9464285714285714,0,0.9475033738191633,1.0,1,1,
